"Code","Year","Population","Count_All","Deaths_All","Count_Leukaemia","Deaths_Leukaemia","Count_Breast","Deaths_Breast","Count_Cervix","Deaths_Cervix","Count_Melanoma","Deaths_Melanoma","Count_Bladder","Deaths_Bladder","Count_Colorectal","Deaths_Colorectal","Count_Pancreas","Deaths_Pancreas","Count_Stomach","Deaths_Stomach","Count_Lung","Deaths_Lung","Count_Liver","Deaths_Liver","Count_Oesophagus","Deaths_Oesophagus"
"W06000015",2014,179973,871,392,20,10,263,50,32,2,45,3,14,12,82,39,19,18,9,11,105,85,9,11,9,14
"W06000015",2015,181522,815,357,12,6,258,49,16,8,31,4,13,7,65,34,26,25,16,10,108,82,9,9,12,10
"W06000015",2016,182910,832,370,18,6,248,61,19,5,36,4,14,14,79,35,26,33,17,4,108,80,8,8,9,9
"W06000015",2017,183578,868,351,17,11,285,55,23,3,45,6,14,5,93,39,22,19,7,10,106,71,12,16,14,8
"W06000015",2018,183758,781,365,5,5,198,55,16,4,40,6,13,8,88,41,24,19,11,9,91,89,11,16,19,14
"W06000015",2019,185219,919,364,22,13,258,41,15,4,48,2,16,8,113,38,28,26,18,7,122,73,14,16,11,15
"W06000016",2002,119390,664,309,13,8,209,44,21,11,22,0,18,3,66,27,10,12,20,20,75,63,3,6,18,14
"W06000016",2003,119448,648,308,16,7,195,55,15,8,13,1,23,6,76,34,9,8,16,16,75,55,6,6,11,15
"W06000016",2004,120012,590,325,13,7,158,43,10,7,13,2,27,11,69,31,17,13,18,13,75,70,6,7,14,10
"W06000016",2005,119898,604,295,14,7,190,40,9,5,16,3,22,7,52,28,13,15,15,10,84,65,4,7,11,10
"W06000016",2006,120170,649,328,22,7,189,63,15,1,23,6,16,3,58,32,14,11,12,9,97,75,5,6,12,16
"W06000016",2007,119924,627,360,16,12,157,53,17,8,15,2,15,12,72,34,15,15,14,14,90,71,11,11,11,12
"W06000016",2008,120009,674,329,10,9,232,59,17,9,21,2,11,7,60,26,18,15,12,5,91,82,5,2,9,9
"W06000016",2009,119926,692,306,16,9,184,49,18,5,14,3,17,5,81,24,20,15,12,9,101,65,7,11,17,14
"W06000016",2010,119860,658,309,13,5,195,42,15,3,22,1,12,7,72,40,18,11,10,9,92,68,4,4,6,10
"W06000016",2011,119777,685,327,14,7,194,49,23,15,14,4,14,5,67,15,24,19,11,10,95,75,9,4,7,7
"W06000016",2012,120274,649,302,15,3,183,38,20,4,29,5,12,8,77,31,14,16,10,6,82,65,6,9,5,5
"W06000016",2013,120571,662,325,18,6,166,48,8,7,21,4,9,7,78,34,19,12,13,3,107,77,13,13,10,8
"W06000016",2014,120828,739,333,21,10,234,38,17,10,26,2,13,5,94,37,25,28,7,8,88,71,6,3,14,10
"W06000016",2015,120966,749,312,19,7,200,43,19,6,30,5,18,11,91,31,23,20,14,6,97,66,12,16,13,10
"W06000016",2016,121384,626,307,19,6,152,41,20,5,15,6,19,10,58,34,11,10,10,7,104,69,10,9,8,9
"W06000016",2017,121926,733,341,14,7,220,49,10,5,26,3,9,6,57,21,15,15,18,9,117,89,7,9,8,15
"W06000016",2018,122386,799,353,12,5,232,57,21,5,31,4,8,9,69,24,23,20,10,14,123,85,13,10,12,8
"W06000016",2019,122867,649,326,12,6,152,38,6,6,37,3,6,4,83,24,14,19,10,6,107,92,5,7,13,8
"W06000018",2002,87525,407,208,10,9,151,34,6,1,7,1,19,4,37,18,7,14,7,6,44,36,4,0,10,9
"W06000018",2003,87682,369,222,11,3,115,41,11,4,8,1,7,5,32,14,8,9,14,10,46,35,3,5,12,9
"W06000018",2004,88112,428,228,14,6,121,32,6,3,9,2,15,2,38,14,8,11,13,6,67,55,4,2,9,12
"W06000018",2005,88221,443,226,10,4,150,41,7,2,7,3,10,5,34,19,11,7,9,5,59,56,4,6,10,10
"W06000018",2006,88749,456,189,8,2,114,24,9,3,12,1,17,5,44,17,10,5,13,8,64,43,4,2,10,10
"W06000018",2007,89343,447,233,15,6,124,39,10,1,16,3,8,8,52,17,14,11,12,10,63,55,4,4,9,7
"W06000018",2008,89939,536,221,11,5,182,32,13,2,21,1,8,3,67,23,10,12,8,6,60,48,5,5,6,5
"W06000018",2009,90343,454,215,14,9,92,28,12,2,24,5,10,3,60,18,14,12,9,4,65,50,3,3,11,9
"W06000018",2010,90771,490,220,7,5,118,32,8,3,12,3,7,4,51,21,18,13,13,9,61,42,5,8,10,7
"W06000018",2011,91144,510,228,12,1,163,29,6,3,10,1,5,5,57,22,16,15,9,7,78,59,7,6,6,9
"W06000018",2012,91262,481,250,7,5,129,31,7,2,20,2,16,7,62,24,11,11,10,6,68,61,7,6,6,6
"W06000018",2013,91398,508,238,14,1,142,48,6,1,22,1,7,4,45,19,11,13,11,7,67,47,3,8,8,9
"W06000018",2014,91815,541,208,13,6,178,29,12,3,28,3,5,5,51,28,10,4,5,5,75,53,4,4,7,5
"W06000018",2015,91934,532,223,16,3,147,30,10,3,15,5,13,3,52,19,13,11,14,6,72,54,11,13,8,8
"W06000018",2016,92037,474,237,10,8,117,34,6,2,20,3,11,11,48,17,11,7,8,7,72,43,7,7,4,8
"W06000018",2017,92137,540,232,9,2,192,35,11,3,22,2,12,4,51,26,15,13,6,5,73,63,5,6,0,1
"W06000018",2018,92258,513,253,11,10,117,38,6,1,26,1,11,7,37,18,16,15,14,5,89,64,8,7,11,5
"W06000018",2019,92315,513,248,7,4,138,33,7,2,26,2,11,3,57,17,14,14,11,11,73,69,7,5,8,10
"W06000019",2002,35833,209,111,4,1,70,18,5,1,2,0,5,2,21,10,4,5,5,9,21,26,3,4,4,2
"W06000019",2003,35651,176,116,4,2,46,27,5,2,1,2,2,2,19,12,6,2,7,6,28,23,3,2,2,3
"W06000019",2004,35610,171,114,4,3,38,12,3,1,3,0,3,0,20,16,1,2,7,5,31,24,3,2,4,4
"W06000019",2005,35555,216,108,6,2,64,15,2,1,3,0,4,0,23,9,4,5,5,7,21,22,2,1,6,4
"W06000019",2006,35739,175,93,5,3,40,17,3,1,6,1,8,3,26,11,7,4,1,2,26,22,4,3,4,2
"W06000019",2007,35727,211,124,9,2,48,20,3,2,3,1,3,1,25,19,9,11,7,3,30,24,1,2,4,6
"W06000019",2008,35768,219,91,1,4,83,14,0,0,9,0,4,4,26,11,5,4,6,4,23,14,3,5,1,4
"W06000019",2009,35651,205,95,6,2,41,16,3,1,11,1,2,3,23,11,7,5,7,4,39,23,0,1,6,4
"W06000019",2010,35605,212,114,5,2,56,12,2,2,3,4,7,3,16,10,7,8,4,4,28,26,3,1,2,4
"W06000019",2011,35502,211,109,0,0,73,10,4,2,5,2,4,3,23,9,7,4,8,3,22,25,5,5,4,3
"W06000019",2012,35513,177,101,5,4,34,14,6,1,6,1,3,1,26,6,4,4,5,4,30,26,3,7,1,3
"W06000019",2013,35463,209,90,5,1,55,10,3,1,8,1,5,7,21,9,5,4,2,3,18,17,1,0,7,5
"W06000019",2014,35389,229,91,4,0,90,13,1,2,3,0,4,2,26,13,3,2,3,1,24,12,4,5,7,7
"W06000019",2015,35324,179,84,6,2,40,15,5,2,5,1,6,3,24,10,6,3,5,1,26,11,1,0,2,6
"W06000019",2016,35329,180,93,6,2,49,11,4,1,1,0,3,3,19,14,6,4,1,4,27,22,2,6,2,0
"W06000019",2017,35311,218,104,4,1,78,18,5,1,7,2,2,4,21,11,4,8,3,1,31,20,2,2,4,3
"W06000019",2018,35346,196,83,2,0,44,12,3,0,4,3,3,0,20,10,5,3,4,1,24,21,6,2,1,1
"W06000019",2019,35399,220,100,4,1,39,10,5,1,9,2,6,1,24,13,11,5,6,5,35,24,6,4,3,3
"W06000020",2002,46728,255,149,7,4,75,17,3,2,8,1,6,2,27,16,13,10,5,8,27,21,2,3,2,4
"W06000020",2003,46695,215,108,6,5,65,21,2,0,8,0,10,0,16,13,6,7,4,1,25,20,1,1,3,1
"W06000020",2004,46535,250,121,4,1,77,18,2,0,5,1,6,1,26,10,9,5,8,7,33,22,2,1,6,4
"W06000020",2005,46602,233,117,9,1,66,19,7,1,5,2,8,6,28,10,7,6,6,4,21,21,1,1,4,4
"W06000020",2006,46658,233,126,6,1,79,22,2,5,7,1,8,6,25,9,5,4,6,5,25,19,1,2,9,6
"W06000020",2007,46688,258,124,7,3,72,17,8,1,5,2,0,3,36,14,7,5,4,4,34,19,3,3,5,7
"W06000020",2008,46784,273,108,7,2,97,20,5,2,8,0,5,1,34,10,12,8,6,5,26,25,2,2,5,3
"W06000020",2009,46823,266,138,6,5,81,19,9,1,10,1,3,6,33,10,8,6,5,5,23,25,5,4,3,3
"W06000020",2010,46697,257,119,6,0,81,25,3,2,6,1,6,1,23,11,9,9,5,3,25,19,1,1,5,4
"W06000020",2011,46768,270,125,12,4,52,16,3,0,12,2,5,5,32,9,10,7,3,1,32,26,4,3,8,3
"W06000020",2012,46872,294,143,5,2,87,22,2,1,6,0,8,8,30,19,5,3,6,2,47,23,4,2,3,7
"W06000020",2013,46885,267,138,11,3,61,13,4,1,11,1,8,6,26,7,7,8,7,6,34,31,2,3,5,8
"W06000020",2014,46917,275,115,10,4,98,19,1,0,6,0,5,1,27,10,4,6,4,4,32,27,1,4,4,3
"W06000020",2015,47011,286,127,3,3,98,29,4,1,14,0,6,3,14,10,6,3,5,1,37,25,3,3,4,7
"W06000020",2016,47167,251,109,6,2,65,16,8,0,9,3,3,2,24,9,8,6,3,1,39,32,3,2,1,2
"W06000020",2017,47283,268,138,4,2,79,16,3,4,8,2,4,2,34,11,9,9,5,4,25,25,3,7,5,3
"W06000020",2018,47731,279,137,5,2,77,26,5,4,11,2,3,3,31,13,9,5,6,3,25,22,6,3,3,3
"W06000020",2019,48188,272,130,4,2,70,21,7,3,17,2,4,4,30,12,12,10,8,4,27,22,8,8,4,5
"W06000021",2002,43831,238,119,5,3,64,24,6,1,7,2,7,3,29,13,3,5,6,5,24,14,0,1,1,2
"W06000021",2003,44292,243,113,9,2,64,17,4,0,11,3,10,5,25,11,8,2,6,3,25,20,2,1,6,3
"W06000021",2004,44850,259,132,5,3,103,27,3,0,8,2,6,0,25,13,7,9,4,5,23,19,1,1,4,5
"W06000021",2005,45204,219,97,5,2,67,15,6,0,3,1,9,4,25,12,9,11,3,2,19,14,1,0,5,5
"W06000021",2006,45409,237,105,6,2,64,21,5,0,3,0,7,2,28,8,6,0,4,1,27,21,3,3,5,4
"W06000021",2007,45671,312,106,11,2,130,16,9,2,7,3,5,2,32,12,6,8,7,1,21,20,1,2,7,2
"W06000021",2008,45926,237,124,5,4,62,16,3,3,8,2,2,4,38,15,6,5,4,5,25,19,0,0,5,5
"W06000021",2009,46126,250,118,6,2,74,10,3,2,4,0,8,1,30,14,5,5,5,5,26,28,2,1,4,7
"W06000021",2010,46322,369,124,7,3,167,17,3,1,15,1,5,4,34,13,11,12,3,2,29,22,6,5,5,2
"W06000021",2011,46543,267,106,7,4,62,22,2,0,13,1,7,3,40,12,6,5,5,5,20,15,4,3,3,3
"W06000021",2012,46660,270,123,3,3,55,17,6,1,10,3,5,0,47,16,5,4,3,1,34,18,4,5,3,3
"W06000021",2013,46889,366,114,5,3,160,16,3,1,11,1,3,1,33,11,9,6,2,5,33,26,3,1,3,1
"W06000021",2014,47019,303,124,11,3,83,21,4,1,23,3,3,2,45,14,4,6,4,3,29,21,3,2,5,5
"W06000021",2015,47115,268,140,4,1,65,22,4,2,14,0,7,5,32,16,4,3,3,4,26,20,3,7,11,6
"W06000021",2016,47232,394,122,13,5,165,21,5,1,21,1,8,2,30,12,11,3,7,0,39,19,1,2,7,8
"W06000021",2017,47423,280,149,10,8,101,25,1,1,15,1,2,4,30,16,5,9,4,4,25,28,4,2,1,4
"W06000021",2018,47782,282,117,3,6,79,17,6,4,12,1,2,2,44,13,9,5,3,3,34,19,2,2,6,6
"W06000021",2019,47954,389,130,9,3,136,15,7,1,30,3,4,4,49,20,8,10,4,1,29,17,5,6,6,6
"W06000022",2002,71732,281,139,7,1,76,31,2,0,6,0,10,2,25,15,8,6,9,5,41,25,2,1,5,6
"W06000022",2003,71796,345,165,6,1,107,25,8,1,5,2,8,4,38,12,11,11,5,4,37,31,5,4,6,6
"W06000022",2004,71791,387,172,8,1,118,26,8,0,11,3,11,5,42,11,13,9,7,8,47,30,3,3,11,9
"W06000022",2005,71731,348,179,9,7,82,17,11,2,7,1,13,4,42,12,17,17,3,5,42,38,4,3,8,11
"W06000022",2006,72248,366,183,14,3,101,29,7,5,8,4,12,3,38,17,8,6,4,4,47,38,3,4,6,3
"W06000022",2007,72518,349,200,11,5,112,30,10,5,9,4,9,3,32,23,11,14,5,3,44,40,6,4,10,8
"W06000022",2008,73131,354,168,7,9,81,24,8,3,21,0,10,2,38,9,16,9,7,5,51,44,5,4,10,10
"W06000022",2009,73467,403,177,11,4,132,31,8,1,12,3,3,1,46,13,11,15,10,4,47,36,6,6,5,7
"W06000022",2010,73942,391,175,8,2,132,22,6,1,9,1,5,3,37,23,13,11,7,8,33,32,2,1,6,3
"W06000022",2011,74389,372,169,13,2,82,21,5,1,15,1,9,2,42,16,12,10,10,4,48,33,4,3,6,8
"W06000022",2012,74603,349,186,9,3,84,31,4,2,14,4,5,4,39,16,11,9,7,7,47,37,5,3,6,8
"W06000022",2013,74770,486,172,8,2,192,23,8,4,20,2,5,1,37,19,15,14,5,4,43,34,7,4,8,6
"W06000022",2014,74937,399,187,12,9,90,24,8,1,17,1,3,1,47,13,14,12,8,6,64,40,2,4,9,9
"W06000022",2015,75393,406,159,14,1,126,24,4,1,15,1,3,3,41,14,13,15,11,3,51,40,4,3,4,10
"W06000022",2016,76015,449,179,8,6,146,16,5,1,19,4,9,7,49,17,8,11,4,5,57,37,5,10,2,2
"W06000022",2017,76985,336,172,6,2,80,27,6,5,16,5,6,3,46,24,11,5,5,3,48,37,3,3,5,1
"W06000022",2018,77902,423,163,9,5,124,25,11,1,18,5,9,5,41,13,11,7,4,3,65,35,4,3,8,6
"W06000022",2019,78413,436,168,10,5,132,20,7,0,22,5,6,5,59,21,13,10,8,5,58,43,3,1,3,4
"W06000023",2002,64372,400,177,15,7,97,32,6,3,13,2,11,5,59,10,10,9,9,5,30,26,4,1,20,10
"W06000023",2003,64890,447,189,10,2,166,40,5,2,18,2,6,3,44,21,14,10,8,4,28,19,3,3,12,14
"W06000023",2004,65481,407,180,9,4,129,32,9,2,9,4,12,4,39,14,13,12,4,5,35,26,3,4,13,8
"W06000023",2005,65826,349,195,10,7,93,33,12,3,12,3,8,4,45,22,16,8,9,7,29,28,0,0,7,15
"W06000023",2006,66311,454,180,13,5,161,33,6,4,17,4,7,7,53,18,14,14,12,6,33,25,5,3,4,4
"W06000023",2007,66827,401,163,6,3,117,31,6,3,16,4,12,2,49,11,8,6,5,6,32,24,3,3,8,6
"W06000023",2008,67284,376,174,14,3,97,24,5,1,15,5,7,2,47,23,11,8,14,8,47,34,2,1,4,6
"W06000023",2009,67334,483,160,8,4,182,26,6,1,10,1,10,4,63,16,17,13,7,8,25,25,6,7,6,5
"W06000023",2010,67266,407,202,14,6,126,33,4,3,13,4,8,4,47,18,14,10,9,5,45,36,3,3,4,6
"W06000023",2011,67320,371,186,7,4,95,32,1,1,24,2,7,3,57,20,12,19,5,5,32,31,6,1,12,7
"W06000023",2012,67309,462,197,4,3,154,30,7,0,17,2,11,5,62,21,9,15,6,6,40,37,5,9,10,6
"W06000023",2013,67084,481,197,15,5,159,25,8,2,19,9,10,3,51,25,19,12,6,6,37,28,7,3,8,7
"W06000023",2014,67078,484,214,9,2,112,27,7,1,18,6,10,8,63,13,17,16,8,6,57,37,0,1,9,8
"W06000023",2015,67025,464,179,9,3,160,27,3,2,28,1,9,3,59,22,9,11,1,4,44,22,5,4,6,9
"W06000023",2016,66837,464,195,15,7,168,31,5,1,22,3,5,6,53,20,8,13,5,2,31,30,1,4,10,11
"W06000023",2017,66940,405,176,4,2,114,32,3,1,16,2,11,2,56,15,15,10,3,5,46,31,5,2,8,7
"W06000023",2018,66856,458,184,11,5,157,32,2,1,26,6,11,4,47,20,11,6,5,5,31,26,5,6,8,6
"W06000023",2019,66896,495,207,9,4,167,36,1,1,25,4,3,9,63,20,16,17,9,5,49,32,4,4,7,11
"W06000024",2002,28897,146,71,7,4,41,10,4,3,6,0,3,2,9,4,3,1,6,7,20,12,1,1,4,4
"W06000024",2003,28859,185,84,6,1,51,16,3,1,3,0,9,3,14,8,8,5,4,2,20,15,1,1,3,4
"W06000024",2004,28878,131,86,3,4,30,16,1,0,3,1,3,1,19,4,4,1,7,5,26,20,1,1,0,2
"W06000024",2005,28932,157,93,2,0,31,13,4,2,9,0,1,1,15,4,4,4,4,5,27,23,2,1,5,4
"W06000024",2006,29120,187,88,3,2,62,8,2,1,6,1,6,1,15,8,6,5,5,2,35,29,1,1,2,3
"W06000024",2007,29338,136,94,2,0,23,15,4,0,1,5,6,0,15,6,1,4,5,3,31,24,2,2,2,2
"W06000024",2008,29550,155,81,5,4,34,11,4,1,4,1,1,3,15,6,3,2,9,4,25,23,3,3,2,2
"W06000024",2009,29803,168,81,4,1,61,11,3,1,1,1,3,3,21,14,7,5,3,4,23,18,1,1,4,4
"W06000024",2010,29918,158,76,7,1,32,13,4,4,4,2,3,1,16,7,8,6,3,2,27,16,0,2,4,1
"W06000024",2011,30053,143,63,6,3,37,10,6,1,2,1,3,2,18,5,1,3,0,1,22,18,2,1,3,3
"W06000024",2012,30104,179,83,3,2,73,11,2,2,3,1,2,1,17,6,6,4,4,1,30,19,1,0,2,5
"W06000024",2013,30150,176,77,7,1,35,5,3,0,5,1,8,0,22,12,6,4,1,4,26,24,6,4,5,0
"W06000024",2014,30086,187,92,8,2,39,6,4,3,7,3,2,0,15,5,4,4,4,3,30,28,5,8,2,6
"W06000024",2015,30221,183,61,5,1,61,9,1,0,12,1,4,3,13,5,1,2,2,2,34,19,3,3,4,2
"W06000024",2016,30388,162,75,3,2,38,7,4,2,3,0,3,1,19,5,3,2,2,2,28,23,3,2,5,4
"W06000024",2017,30537,154,69,5,2,20,9,1,1,10,0,3,2,23,4,4,3,7,2,27,21,3,3,4,4
"W06000024",2018,30624,201,86,4,6,65,9,6,0,8,0,2,0,20,12,2,2,1,2,38,27,2,4,1,3
"W06000024",2019,30730,166,87,2,2,29,11,4,1,5,3,5,4,23,13,3,5,1,0,30,22,4,5,1,1
"S08000015",2002,192500,981,543,26,9,273,82,23,7,49,3,26,13,110,55,21,19,22,15,136,112,11,14,18,26
"S08000015",2003,192526,1077,542,30,15,267,105,29,10,48,6,17,7,129,52,32,27,28,7,168,107,6,9,23,18
"S08000015",2004,192823,1105,602,28,14,306,82,23,7,32,7,23,16,124,49,28,26,22,22,158,145,12,15,38,35
"S08000015",2005,193003,1073,574,31,16,278,76,24,9,32,9,23,13,124,58,41,36,29,23,157,126,7,9,26,23
"S08000015",2006,193087,1103,533,20,13,304,72,19,3,46,10,16,8,135,45,20,18,17,17,182,142,3,6,36,24
"S08000015",2007,193724,1099,595,31,13,282,83,23,11,45,6,30,12,124,60,27,34,17,16,173,147,7,9,21,29
"S08000015",2008,194246,1164,580,30,17,311,90,24,8,47,9,21,19,139,54,26,19,23,11,173,139,13,6,24,25
"S08000015",2009,194288,1150,572,15,6,314,69,27,7,45,8,21,15,134,57,29,31,14,16,164,137,10,10,29,22
"S08000015",2010,194511,1275,580,17,12,398,68,26,8,48,5,20,16,119,45,27,23,30,14,195,159,8,8,24,23
"S08000015",2011,194865,1186,607,30,10,335,69,21,13,45,5,16,11,116,61,32,17,26,20,192,159,13,10,20,24
"S08000015",2012,194546,1222,553,20,12,326,75,23,7,45,3,23,13,128,45,38,42,25,13,189,141,13,11,26,19
"S08000015",2013,193999,1327,595,24,11,358,81,16,5,60,7,24,16,154,56,34,28,18,25,233,147,12,19,29,16
"S08000015",2014,193403,1264,598,17,12,349,68,28,4,42,5,31,14,126,51,25,30,15,8,215,180,13,14,30,35
"S08000015",2015,193011,1342,611,32,13,347,89,26,8,53,3,23,18,146,51,32,20,20,13,217,151,14,15,23,23
"S08000015",2016,192958,1311,614,25,8,366,79,23,6,50,3,22,16,142,71,36,32,20,16,230,183,8,11,19,18
"S08000015",2017,192800,1301,609,24,9,366,77,16,6,50,11,29,14,141,60,33,31,10,16,233,149,17,10,22,15
"S08000015",2018,192454,1312,600,21,14,337,75,39,8,59,7,22,16,153,52,32,26,12,7,207,150,16,15,25,22
"S08000015",2019,192311,1264,688,18,12,346,76,33,6,52,12,14,19,146,81,40,32,22,11,203,187,8,11,16,14
"S08000016",2002,55657,391,201,9,2,131,33,5,2,18,3,5,6,37,23,6,6,10,7,52,40,4,2,6,4
"S08000016",2003,56096,299,176,12,5,67,25,3,2,11,1,6,6,50,23,12,12,4,4,38,38,2,1,9,7
"S08000016",2004,56571,309,168,9,5,62,18,2,1,13,1,4,1,47,25,7,8,7,3,46,31,3,2,6,6
"S08000016",2005,56944,406,184,6,4,179,37,9,0,18,1,7,5,32,16,9,6,5,6,36,37,1,2,9,9
"S08000016",2006,57185,327,182,17,11,68,18,6,4,13,1,5,5,59,30,4,9,5,1,50,44,1,0,9,6
"S08000016",2007,57845,323,172,8,6,55,27,4,1,21,0,6,5,53,23,10,6,3,3,53,33,2,2,6,6
"S08000016",2008,58508,404,180,8,3,154,26,8,4,19,4,4,4,40,28,10,7,2,3,50,33,1,2,4,8
"S08000016",2009,58679,333,154,6,5,94,19,2,3,15,1,4,5,42,20,9,10,4,2,41,32,1,3,6,4
"S08000016",2010,58759,389,188,13,8,86,23,7,8,14,4,7,2,66,25,10,5,7,3,57,41,1,1,14,9
"S08000016",2011,58685,400,163,8,9,157,28,7,1,10,0,5,5,53,19,6,5,3,4,59,37,2,1,7,7
"S08000016",2012,58537,374,185,6,3,103,18,8,2,16,1,9,8,36,23,16,14,7,2,51,43,1,4,8,12
"S08000016",2013,58569,391,168,2,1,114,36,7,1,15,2,9,9,58,12,8,15,8,5,40,40,4,2,14,3
"S08000016",2014,58721,440,166,6,1,130,19,3,1,16,3,3,1,46,15,17,10,8,6,57,31,4,6,10,11
"S08000016",2015,58757,377,182,7,5,90,33,5,1,25,1,5,2,48,20,15,15,9,6,40,36,2,4,7,6
"S08000016",2016,59014,383,168,9,3,98,21,7,0,18,2,7,5,58,23,10,11,5,2,50,34,5,0,8,9
"S08000016",2017,59231,444,197,6,3,136,19,8,1,14,1,6,3,51,32,9,8,6,6,62,45,3,4,6,4
"S08000016",2018,59281,391,229,12,7,97,27,8,2,17,4,7,5,52,26,14,16,5,8,63,50,0,2,9,10
"S08000016",2019,59387,386,195,11,9,97,16,10,3,17,4,7,3,53,27,11,11,7,3,56,42,2,3,4,6
"S08000017",2002,76346,440,203,12,3,132,28,5,4,15,3,9,2,64,22,11,8,10,8,55,42,1,1,13,11
"S08000017",2003,76398,458,264,16,5,143,40,8,2,9,6,11,7,48,27,8,11,10,8,69,59,1,1,15,13
"S08000017",2004,76819,470,242,14,6,134,45,15,2,17,2,5,4,58,30,10,14,7,7,59,52,3,3,11,7
"S08000017",2005,77238,505,238,15,9,147,37,8,4,19,0,10,3,54,33,12,7,12,9,60,46,8,6,15,10
"S08000017",2006,77301,466,241,11,3,153,45,6,1,14,2,9,3,49,21,12,10,10,9,55,51,5,5,7,14
"S08000017",2007,77502,527,266,12,10,151,39,7,3,22,4,10,6,72,32,14,18,7,1,85,59,6,7,11,8
"S08000017",2008,77843,459,225,9,11,140,27,10,3,24,3,12,6,58,23,8,9,6,3,63,60,7,3,12,11
"S08000017",2009,77981,499,245,13,3,147,38,8,6,20,4,19,10,73,24,16,10,11,4,65,56,4,3,8,11
"S08000017",2010,77919,495,234,10,5,134,42,4,5,14,3,9,5,78,29,11,11,4,5,61,42,3,3,4,5
"S08000017",2011,78031,523,257,8,7,180,37,10,3,14,2,15,7,70,25,8,9,5,4,70,70,6,8,8,5
"S08000017",2012,77628,497,248,8,0,154,36,8,5,21,5,9,9,56,31,13,12,6,2,56,47,2,2,10,14
"S08000017",2013,77300,461,239,12,6,118,36,10,3,19,1,8,8,45,24,13,14,8,4,72,57,4,4,9,4
"S08000017",2014,77135,604,255,18,7,175,30,13,3,25,3,12,10,60,27,15,16,8,6,88,53,8,2,8,11
"S08000017",2015,76979,499,248,14,7,139,37,10,4,16,2,12,6,50,23,15,9,9,3,60,59,6,9,9,11
"S08000017",2016,76987,487,225,6,5,127,30,7,6,19,2,8,8,55,19,13,19,8,4,70,48,7,4,8,6
"S08000017",2017,76776,512,234,11,5,165,30,7,1,16,1,5,5,55,24,12,16,3,5,77,56,10,14,11,9
"S08000017",2018,76469,574,258,7,6,171,35,7,0,18,1,8,1,82,26,12,11,10,9,79,68,11,17,6,7
"S08000017",2019,76425,583,287,12,6,147,33,5,5,20,1,9,4,54,28,19,12,4,7,88,70,11,7,17,13
"S08000019",2002,145716,681,398,21,9,180,64,18,5,18,4,13,7,72,48,8,13,22,7,105,91,5,8,21,20
"S08000019",2003,146240,708,457,12,8,189,70,12,9,19,5,16,12,90,51,22,20,17,19,102,97,10,6,14,13
"S08000019",2004,147095,871,425,13,7,304,60,18,8,21,4,19,11,95,32,14,15,21,15,112,106,4,9,19,22
"S08000019",2005,148458,692,385,12,7,196,64,14,6,13,6,9,10,93,43,17,18,15,11,99,85,7,7,11,10
"S08000019",2006,149371,740,385,16,9,187,48,17,2,23,5,17,8,103,48,16,20,25,14,123,93,6,10,23,17
"S08000019",2007,150419,831,377,7,6,292,55,10,5,27,1,16,10,96,35,16,17,18,14,120,96,5,4,16,21
"S08000019",2008,151121,754,366,19,8,209,66,20,3,33,2,14,6,88,35,21,11,20,17,99,79,5,8,10,18
"S08000019",2009,151620,809,378,16,7,230,53,18,2,26,1,7,9,81,27,23,28,19,14,124,97,11,6,14,12
"S08000019",2010,152420,870,392,16,10,300,66,15,2,24,5,16,8,94,31,14,19,17,14,120,88,13,8,19,12
"S08000019",2011,153340,855,390,12,7,264,56,13,8,27,5,10,9,107,43,18,9,19,6,130,101,8,10,13,17
"S08000019",2012,153730,907,443,13,8,268,64,19,5,33,3,20,6,111,54,23,19,13,13,151,119,11,12,20,12
"S08000019",2013,153879,940,426,16,6,321,60,15,6,38,5,15,14,83,41,24,18,14,19,137,95,11,8,22,17
"S08000019",2014,154275,929,446,15,9,295,53,27,6,23,5,20,15,91,38,23,24,14,7,162,121,14,16,20,20
"S08000019",2015,155337,896,394,17,8,263,46,20,5,35,6,14,9,94,41,24,23,8,8,129,96,13,10,21,17
"S08000019",2016,156206,875,389,21,7,239,52,29,5,35,4,19,13,92,41,22,15,12,10,136,110,11,13,15,19
"S08000019",2017,156744,947,423,16,8,287,53,22,12,36,4,14,12,94,43,23,28,11,7,140,97,9,9,18,10
"S08000019",2018,156903,955,424,20,9,271,48,28,7,40,5,12,7,104,51,34,26,8,9,150,107,8,8,22,19
"S08000019",2019,157013,907,416,18,5,281,54,16,8,34,2,12,9,103,46,27,27,11,12,157,111,11,8,18,16
"S08000020",2002,266738,1419,656,28,12,417,95,33,11,44,6,18,14,196,63,35,29,30,24,177,131,8,13,35,30
"S08000020",2003,267745,1311,669,33,13,401,102,24,8,37,4,21,15,174,79,30,29,33,13,151,145,6,5,25,25
"S08000020",2004,269321,1315,698,31,19,360,98,18,5,46,6,20,15,151,83,33,28,29,24,184,144,15,15,28,24
"S08000020",2005,271770,1386,703,36,17,408,95,25,9,30,5,20,20,174,66,29,25,34,26,181,165,17,17,26,33
"S08000020",2006,274083,1331,718,32,15,397,115,20,9,39,6,13,14,182,93,37,34,24,22,140,132,13,15,24,26
"S08000020",2007,277323,1416,723,37,15,414,115,27,11,62,4,19,14,163,79,45,39,21,16,197,148,8,10,26,22
"S08000020",2008,279542,1460,712,28,24,444,112,21,3,60,7,20,14,185,81,29,39,26,12,181,149,10,10,33,29
